Account_ID,Customer_ID,Date_Opened,Account_Type,Opened_Legitimately,Branch_Location,Employee_ID,Number_of_Accounts_per_Customer,Time_Since_Last_Account_Opened,Employee_Tenure,Account_Opening_Method
bba96969-d74b-4b5f-b148-9eb604e05bdb,fe2f8ea3-e664-4c2c-8501-87fbfa8abdb2,8/26/2023,Credit,Yes,Manningtown,37e98732-ec33-4a3c-830e-223b68ef705b,4,98,7,In-Person
efdeb2f6-0007-457a-8e2f-878d16b73e47,242e13ec-9778-4646-a52b-bd34ee0a69d6,6/11/2020,Credit,Yes,Kimberlytown,0fb92a1e-03f0-4a51-ba97-33c18500bb3e,2,272,5,Online
cf29fa74-ce5a-4b54-8b36-dcd5b9178441,f2763a4c-a713-46c6-83ba-e42555f7a793,2/26/2022,Savings,Yes,Hannahstad,5d342d25-2869-4a84-a065-e98e4d8bb6cb,5,330,9,Phone
a9b7c3bd-8986-4000-b1c6-a999b0fecf1f,32c316a0-d26f-4838-9005-d5e4cdfcc562,10/10/2023,Checking,No,Michealberg,f487e29f-0a53-4883-8d7c-fabfe90c9412,5,254,8,In-Person
e7ba41db-d159-4c66-a54b-9e7b9ea68e8b,c9773f56-fefe-46ad-8364-5ac8af7c00d7,10/6/2022,Savings,No,Rhondaberg,ca32235d-9573-4578-8681-068a366bc617,1,361,0,Phone
27421fea-ce21-4996-a2e0-bf3f5aeae954,495f2f01-c2ef-4d51-96f5-da9642da85c8,2/28/2020,Credit,No,Jessicaside,f755a1b9-9c0f-4044-9ffb-4902f0e572fd,5,165,8,Phone
2ffe3496-e09d-4e55-a90d-db0b1b5950c2,87288a35-4099-4be1-a48b-eb256296c362,5/30/2022,Savings,Yes,Kellyland,afea2da3-4ebe-4750-9185-81a246838ee2,2,74,2,In-Person
f8cff924-8a3e-41bc-b4fd-b0ebe99ea449,fa8fbf43-18d7-47f7-85a8-2328b37c88bc,5/26/2022,Savings,No,Selenaville,d1c9fedd-b84c-4c1d-80c3-cb0837569a61,3,274,9,Online
6308fa69-5ee5-4c47-9158-bda0fe814cac,2e2973c9-0402-4b80-b219-daba2e4d39e8,12/17/2021,Checking,Yes,Jacobshire,37e4cfd4-cad1-4639-9353-0b148405eb8a,5,201,0,Online
80db9f52-4e9b-4a60-9e9a-da7f0ce92751,c1651b52-3d2a-4e96-b21b-95cb37dda994,10/22/2022,Credit,Yes,North Angelachester,5a941354-520a-47ef-aeda-8e47daa6a856,3,296,9,Phone
7ea2788f-1a6b-438b-b183-926ae9505fb1,3d38c35e-9dc0-49d6-946e-3d3f5c8ffbcf,4/13/2022,Checking,No,Port Glenda,249348d3-5015-44e8-a6d1-6357da2b77af,4,296,1,Online
40b514f5-d5c9-4b83-8ec6-307848b46d42,43bf0a2c-044f-4a2f-b712-16945304c2dd,8/26/2022,Credit,No,New Lindaton,45f3bde1-06c7-4f1c-a9f4-1c39033774e0,4,257,6,Phone
71e2aae8-ff3a-4524-a117-35eed61699a6,14a6be26-7ac3-4148-99c7-1a4cc072f029,10/15/2020,Credit,No,Port Nicoleton,09d2799d-6b21-4c54-b95c-cef1900fba04,5,8,4,Online
69660885-9409-44b3-9682-4822632e6f99,8a695c0d-8fb9-496f-8230-d3bcac26c2ad,7/11/2021,Savings,No,Shaneville,73352350-414c-404f-b56c-0d9810518931,5,87,5,Online
4c960461-7d42-4041-a76a-433d046f8720,51b833ce-6652-491c-af64-21b664d29679,8/12/2020,Savings,No,Williamsshire,6ed5708c-fe0f-43a0-af72-df5690e83553,4,263,10,Phone
474fb582-5b93-45ce-bd62-f66d4a6dc82e,2709bf27-2310-46a2-8c38-141cc3c3bde6,12/24/2023,Checking,No,Crystalbury,426da8cd-08d8-49b1-b363-58128975fae6,1,7,10,Phone
334c5e66-f33a-4b53-a3fc-99872b407809,55718bc9-970d-4e51-a420-ddd9531b9743,7/1/2023,Checking,No,South Connormouth,3882a1e5-50d1-4630-91ff-2a137b12f0a5,5,48,6,Online
6a3758f5-9b9a-40aa-8731-7972c10b0e23,6570cd08-5c55-4566-9772-b0c4056f961f,7/25/2021,Savings,No,Russellton,a2d743a5-8f3f-430e-837f-12583dd0f6a0,4,269,0,Online
b76de450-7eb1-4645-befb-6af94e38501e,13d65cc8-7d78-434b-b79f-85f356c0ca9e,4/25/2020,Checking,No,North Pamela,d8d5feea-0dd8-4234-ae6d-03ec654beab2,3,191,4,In-Person
ccc92f96-437c-4e43-837b-319990022f51,cd5d2afa-cb7e-4a55-9864-a35fdd41c89b,10/3/2020,Savings,No,South Andrew,0609d40d-4d5d-4e27-a147-c387baccdceb,5,150,9,In-Person
70a7f341-77a9-42a8-bb29-ee3547c26645,0fabb431-2d9c-4d97-972e-9fc3904abe7c,11/25/2024,Credit,Yes,New Jamesburgh,b32d1a3e-62a3-487c-bd6c-3eb17c861f22,5,2,4,Online
8e558df7-930e-4df4-b5db-460dd37ca93c,500c5220-d494-43e9-8b9a-1a9448f43e8b,2/12/2024,Checking,Yes,Lake Hannahville,d30080e1-76e0-4402-a713-b3c41f94bd9d,2,11,2,In-Person
75f729b6-c92a-4de6-b3d6-74347ae3f064,ee96c4aa-73f9-4e59-8eb1-19325accb910,5/6/2024,Credit,No,Jonathanhaven,7b481f2e-03f1-4ebe-b173-fa323350bbb3,2,356,6,Phone
f518a8e4-f2ac-44c3-8641-0579e7e4ed57,c44b84dc-63bc-4c32-ab89-ab55a73dfa4b,2/12/2020,Credit,Yes,Ruthfurt,def85f22-82bd-4a62-8e69-dfedecfd32dd,1,234,1,In-Person
aea57358-bb76-4cf9-9443-ec05d5e11fc3,61356c4d-b349-40eb-a39b-75d661d9dff2,3/30/2022,Checking,No,Johnathanland,8d10cdf6-66fb-4e25-b7a7-283c44bf86e2,1,329,3,In-Person
ed77aaf0-9e23-4636-9ee9-5ba0b6cb6ea0,4b58b9f6-54cb-4752-a8e8-47f382c91c43,7/18/2021,Savings,No,Lake Elainetown,22c93b0a-c6c8-4296-b7f9-64e8a00949f6,1,253,1,In-Person
4a0aaab1-f834-47c8-90d9-9465603d0d96,8560f079-e560-4cd7-be5e-dd1538cff821,6/16/2021,Savings,Yes,Joseton,a9daefcd-2d6c-43b0-acfc-be6c65898b16,4,204,9,Online
c28dfa07-cf1b-46fe-a5d6-5957fd1be6de,f8c37356-b735-48a2-a410-dde027cf5c56,2/11/2024,Savings,No,Frederickmouth,1e9c3c46-1ff2-4db7-bd89-152ead0508e7,4,361,3,Phone
ad0f9d7e-a381-4d40-ace4-5a6b8930fbf9,b0f634d4-c44b-4bac-8e18-cc92c2586f3c,1/28/2020,Checking,No,Lake Don,2a5b7910-61a5-43b1-9365-6c1bd535fdc6,1,79,2,In-Person
a971c589-f873-413e-b984-2b275f94887a,d55097e4-9b38-489d-9def-715e74919496,6/4/2022,Credit,No,North Lisa,cf46c5b0-4205-4d61-a00e-168246b9d034,5,46,8,In-Person
8195cad4-8ae1-4611-95ac-98d53aa024c0,2ee157f0-63af-4cda-a906-7a4a565c8e74,10/7/2021,Credit,Yes,West Samanthaburgh,101ffebf-21c6-464c-8c07-3dc33b76ba5c,5,211,9,In-Person
69b11c3a-d5fb-492c-9bbe-140cdab23d95,3f0f6e95-528d-45ef-bceb-f150c6e1e19a,1/21/2023,Savings,Yes,North Kayla,c4843150-8d62-4b5e-92f8-17a24d92176c,2,258,0,Online
9605a4eb-7226-498e-8196-859c037a7aab,ef4b81de-3a83-43f6-8ce7-b80a2593c569,6/17/2024,Credit,Yes,Lake Carlhaven,1716ab81-d6f5-4c0e-8ea5-154c53201789,1,192,8,Online
3a512867-27c8-4b7a-9bd9-1ff1ace20847,62beec6c-cd3f-4bcf-ad1f-6392b0e2e657,12/15/2022,Credit,No,Port Craig,28916433-dadc-4e5b-9604-c0dddcdf01e1,1,86,3,In-Person
15c2592b-9c8a-4b96-8f81-2164b33ac77f,fe62a053-f972-4b55-93c5-0baf17952baf,4/21/2025,Checking,Yes,West James,81dfdf38-0b46-442f-b517-24f5f5e8caf6,5,250,5,In-Person
c202356d-9d57-4459-89d1-b8a0e636e40d,0647a683-3ebe-4cd5-8149-90ca4ea50265,3/17/2025,Credit,Yes,New Hollymouth,9e3355db-e34b-4748-8c47-ade98da76577,5,260,2,Phone
ba008f5f-6261-4885-ae65-74ee5eb9e095,105fe585-191f-4704-bbaa-789bc2d8ac5b,2/22/2021,Savings,Yes,Garnerhaven,3730c9ca-4017-4c94-a72c-685d75e06b75,4,290,10,Online
7c026d12-1cbf-4c5a-b7be-cffe640674d6,9ffe20af-c0f5-460c-9a9a-43602995d625,10/30/2024,Credit,No,Port Josephview,e5e982b9-ea3c-48f4-b7bd-f853f203cfa8,5,47,6,In-Person
af854972-7fd1-47fa-ba3f-3cd31ee5d964,d44aba54-9b74-483b-8aeb-65bee9275773,1/14/2024,Checking,No,Megantown,637f83fe-ed14-44ba-a01e-ac2f8d6c5a4a,3,56,5,Phone
ab7142c4-2cd0-4583-a911-363770792894,9fac6626-8bce-4327-ac15-633a342c5d2a,9/20/2023,Checking,No,Knoxshire,ef13f361-a43e-433a-b488-82a69f2e3bcb,4,45,7,In-Person
a4605356-2c5d-41cd-991a-a7d9588bdd4b,4fd91482-11b2-4768-9dd0-03d6aaf6406f,7/22/2022,Checking,Yes,Port Kevin,89a5d354-f9d4-4679-8e1c-e8cd7cf41f7a,3,326,3,Online
2560b684-cbf0-46fb-8a79-85925c592acd,78a00dde-061c-4cdb-9f16-46afd2ba1ef8,5/30/2022,Savings,Yes,Newmanville,919d0cda-ee53-45a0-96b7-f7522274bacc,3,16,0,Online
3bdf04cb-04d2-4e65-a70e-b26e93ecac55,95f41314-a8d6-481a-9af4-c07dfd830d11,6/1/2020,Credit,Yes,Torresborough,da647bb9-209a-447f-9a70-3f0a8efa8169,1,277,2,Online
6729f584-6bdf-4245-8ab2-d577e58fc7f1,c76277c6-f1ed-47f0-9036-5da91c4a362c,3/13/2025,Credit,Yes,Martinezshire,5defbd8d-29a5-4128-a60b-7c1c48059936,2,303,8,Phone
d90f21c2-9160-43d7-a482-9d7f8b4fd05b,cf4b15a0-5380-4aca-9c4b-94514e0629c0,4/11/2023,Credit,Yes,Gonzalesborough,21134543-1002-4d20-98aa-3b2bf62b1d69,5,69,0,In-Person
ba342cb8-4f48-4088-8cdd-af7949984948,3b9a4474-9498-44c2-b21d-638ad3dba689,12/11/2024,Checking,No,West Joel,3380009a-1dbd-42d1-a6ae-0d094c655aca,3,135,5,In-Person
2c20de82-9d94-4a71-a736-0e0e29aa71b2,1a98afc4-42e5-4e1c-ab80-7e2e3cbc678d,10/13/2021,Checking,No,Port Billybury,1d408960-a9d3-4e3e-ab04-e8747704d405,1,248,2,Online
f548fe2f-ba4a-4b24-af8c-1fccf379b1c9,af51d80d-5dd2-4d03-a6fc-5be06cc31ae1,5/28/2022,Savings,Yes,Port Annaview,dbaa79a1-15c6-4e12-8c53-ffa2739e103c,5,131,9,In-Person
5319e9cd-0500-4235-9702-a6036b3dde8a,73b97c72-906b-4787-8486-ffffb113d7be,9/19/2022,Credit,No,Lake Samanthachester,81e43440-8156-4753-9528-1f7fe55030d3,2,279,7,Phone
25009bba-fbb6-4fbf-923b-e1810ef4f73f,758932e5-833b-4c43-b517-760a439b8f13,3/14/2023,Savings,Yes,North Sharon,72e457d1-3244-496b-8df1-cd92f980444c,4,23,5,Phone
8a1b5f22-57f6-4e3a-b862-e37c6ca44cfc,08d21724-6f1b-477b-a94d-c6f265962e15,6/13/2020,Credit,No,North Ryan,72ed7b22-67ce-4274-bb96-c930d28f6dab,2,255,2,Online
dd0e54d0-e489-4894-8d3b-0e23f6428cf3,e06c395b-1a9e-4de9-9d17-e2c622f0b458,1/17/2022,Credit,Yes,Cochranmouth,b2c76386-a8e7-4b43-8201-a1434e144d34,1,82,0,In-Person
e85ac418-b9db-4eae-a0b1-cef319bf0b54,5912b97e-15d3-4132-91b6-a88213382f07,3/23/2025,Checking,No,East Matthewhaven,ee3498f4-7a4a-4559-9120-99cc7bbb1ccb,3,196,10,In-Person
775ad636-33e3-4411-a47b-78f66dc3c17c,51540266-ecc3-4579-b683-606d9a636547,1/15/2021,Checking,No,Kellyfurt,e451bc7b-548c-458d-83f9-91cf9753592d,1,261,4,In-Person
caa2132a-78c8-483c-ab92-8bf33195f724,a978e88d-da4a-4f60-9123-186561ac2fbc,2/23/2021,Savings,No,Port Johnburgh,d3e3181e-7276-4646-a1eb-18cb57d8314c,4,229,5,In-Person
76db6f45-66a4-451b-a9ac-6c4d8f87fd5d,87886ab5-9233-466b-afc8-5a6599359ab4,4/19/2021,Credit,No,Matthewhaven,47fd24c2-33d0-40bb-816c-b78e1782153b,2,65,2,Online
8ea02df5-91eb-4e0a-b61a-f9f4076b6d79,8c1e4d24-d02b-45b1-bf39-df69c0b933c8,3/28/2025,Credit,Yes,Rebeccashire,919ad407-a3df-4919-bb59-aca8be8fa424,3,20,1,Online
78a26fed-222a-4e92-97b6-908763f25539,19095848-1625-4b79-beb3-e5c9f88ffb1b,10/21/2024,Credit,Yes,East Dorothy,327bc5a6-ed9f-4258-b5ba-0cdbd3487d11,5,243,6,In-Person
291a3d25-1a39-4a66-8303-d5348e2e4243,cab357a6-1700-4ff3-b82c-92f7f20dc161,12/15/2020,Credit,Yes,Port Kelly,e6487ac9-e006-4bd8-85f4-1dc70a83999e,2,102,9,Online
210f943a-273b-4437-b5b3-51b7e8d86489,b26ceb6a-c1b1-4bab-9620-4ce1c0c97779,12/7/2022,Credit,Yes,Brandonstad,cd90696a-0f95-4dff-a10b-aa4965376a13,4,182,6,In-Person
e5139286-3053-44b4-b887-2548e23d41dc,bb53afc6-4110-4178-a41b-888138e0a677,5/1/2020,Checking,Yes,Rachelland,4e864a29-ae27-4c16-8255-1c3094decdea,5,305,1,In-Person
becdc850-534b-468a-a9b4-4e5a5e1f3fde,e54884c2-f096-41c5-8088-d4776c4cab2e,5/1/2024,Savings,Yes,Lopezfort,5b1f1e62-75c5-4296-861a-bebc96af8ff4,5,40,5,In-Person
9060b943-ea33-4ff2-827d-018fbb3e0fcb,6cbc6be2-e205-4559-99d1-3d5d82656b78,7/29/2024,Credit,Yes,New Diane,b4660dd9-35b2-4507-b0e4-b75571fb2723,5,245,5,In-Person
4b3dff3b-1d3d-4b1e-acf1-790b1afd1e54,8c17a30f-a446-4592-93ab-c315bf6792f3,1/24/2022,Checking,No,Donaldland,7c214d68-1be5-4586-97f6-6f884d87400d,1,33,2,Phone
7bfc55ba-fd21-4999-beff-f6e0343af10c,59e9eff3-735c-41e9-ac1e-3224d638ee38,1/16/2020,Checking,Yes,South Marie,df0d240c-33c4-488e-8d9b-6f0a86642748,4,123,2,Phone
d3df9f06-b785-4bde-b9f2-02a3ea64cc7e,4d4f235e-a0f3-43a9-933e-3305169d0618,11/19/2022,Savings,Yes,Omarborough,eb8e3226-0608-4edc-9b82-df020aa0b9ce,4,351,3,Phone
724a524c-6b19-437e-945f-a93aa4afe22b,f7709d87-778a-4d80-95b7-2a8f10423051,12/22/2024,Savings,No,Andresland,fc598e7a-094f-468b-815b-831e378ab1da,3,32,6,Phone
ba9e92ce-a1cd-4da4-87d2-041b5d835b36,107c1a10-633a-4c21-a833-49bf6c280d05,2/20/2025,Checking,Yes,West Margaretfurt,b88856e2-8a23-46f7-9c08-ab81a9841b53,2,79,8,In-Person
4b66a0e6-f428-48a1-8de4-7c43ddb90826,54f11e19-c0c6-4370-893d-899d7d440908,4/30/2023,Checking,Yes,Rachelstad,284beda1-33fa-4386-9120-f33d51a75a5e,1,56,3,Phone
b9ec6f47-e285-4582-b198-0d33b6080069,e0fa3562-14e9-42a4-9490-f9c7cd2d5653,5/23/2020,Savings,Yes,Hendersonfort,6beb5234-db69-4dec-b0bd-ce9daa440e22,2,46,2,Online
37a592ec-3804-498a-b5f0-244fbef58f67,f019e4bc-2738-483b-b2eb-98c54f7a68a7,1/29/2022,Savings,Yes,Sarashire,3639ccea-c076-49e9-9a9a-57d91e20f7d7,5,180,8,Phone
a63122d3-91c1-4d77-b288-33c2e9371d37,3ff08a33-59f3-4fa6-b4fc-c83b190e204b,12/17/2020,Credit,No,Nicholashaven,177b0bef-28c8-4e86-91b4-2b972601ef41,3,4,8,Online
0c0fbfa0-a051-4043-98a6-13b96c419062,e8a5b139-a49c-445d-8432-2dcae011f73d,6/5/2020,Savings,No,Millermouth,79af5105-119a-41e8-a9de-406de8ecab04,2,180,4,In-Person
49b9e433-84a5-4498-b708-646f02b7a986,ea75cc50-55f9-496a-83f5-1dafae75cbdf,4/29/2022,Checking,Yes,West Christopher,fe67d526-33c1-457c-8cb6-c98476a1a29b,1,80,5,In-Person
dc106cab-8491-46b8-8d69-b434fe2bd9d2,9902c932-c780-4954-a745-1ce3676c7100,3/1/2020,Checking,Yes,East Crystalland,05dabfe8-4c27-486e-9e8d-218ad612ea8b,4,334,3,Phone
c98d5050-afbf-4ab5-9f77-021e6c27e372,3f2a117f-14cc-4415-a052-5e8867f1faa4,12/31/2021,Credit,Yes,Williamberg,fbd0e0a3-c772-4a7a-8b41-01e6b2b07b6b,5,48,9,Phone
698ba25f-3405-4ad5-8fec-675063e68478,9d0fac85-37f6-45da-808d-b224c43da679,2/19/2021,Checking,No,New Judithfort,7e913af4-c0de-435f-ae7f-9dd886469831,2,9,9,Online
83c5618b-b063-4ea2-b4c4-c4499ab7dedc,a268a28c-2919-47da-bd1e-a21c60ce9594,10/30/2022,Credit,No,New Sara,76e079c4-b368-40eb-bfba-acead5be781d,1,286,9,In-Person
fce2f3f0-6701-48ab-ab87-1e0e88f72e6e,c7476127-81fb-4505-b7f2-278c2272d2b7,2/17/2022,Checking,Yes,Jerryborough,12aa3d91-b557-4110-81a4-721205237c21,3,139,1,Online
68682f43-3234-4fc1-acaa-7104f5259940,c9a4df7d-64c6-4a7a-9ab0-39f20d30ae2d,10/2/2024,Checking,No,West Justinburgh,332b4d4c-e4f9-4c27-bc50-f601f376a674,4,157,7,Phone
b6434583-9b9d-47b1-bb35-5d5bf42f4e90,c9ea2315-2460-4d59-b86b-a1507480a3d8,11/21/2020,Savings,No,Wattsburgh,4fb7cf62-4e36-46e8-b134-6370dbb81490,2,2,5,Online
49938a40-9503-475a-beaa-edb05efcc18f,b38900d0-ac96-40c0-8207-734f48c47ca6,8/19/2021,Checking,No,Kellyshire,1f0bc74a-906c-49d6-8e4a-fccb3fa23c5c,5,18,6,Online
73462173-4ae9-4eaa-96b6-b434119467be,ecef8e27-2f53-4428-ba87-ded7666e3189,6/20/2024,Credit,No,Suarezton,eb42042e-484b-488d-b0fe-171559abe996,1,185,2,Online
1ff80b9c-ec0c-40c5-8e18-5b95a77f6c4e,0ddba8bc-5402-4d16-a91b-e1efb45f3d18,3/21/2024,Checking,No,East Jesus,c7c0ee15-5d34-411a-9c42-1c48af352785,4,102,9,Phone
45556caf-0784-4fdf-ad35-53bafb7f3ab8,65d16621-cf1d-4ec8-b197-47fde16d6ffa,11/30/2023,Checking,No,Timmouth,cbfe4feb-1215-49f8-9ebc-c5135a1bf9bf,3,336,4,In-Person
2a758065-8c49-4604-a94f-eef79e50bd87,72c537c2-7afb-4ce6-a1cd-e52e87e07afc,2/14/2024,Credit,No,Martinezton,1862fe8b-1e11-4b8f-a4de-945f4905398f,3,204,1,Online
92118e53-c527-410a-a32f-d02d45f5f19c,2708f301-a86f-49af-9ab4-dd8cafcc1f45,8/25/2021,Credit,No,South Peggy,b45f093f-83bf-4c02-b065-a1952de828d4,4,72,4,In-Person
4abcae6c-6d66-49d8-9e73-b8b140a0f133,b0ae657a-7625-44a7-be45-6c328cd9cf99,12/15/2021,Savings,No,Donaldbury,f729b0b0-3a41-4def-803c-84a03ac85516,4,3,9,Phone
8fa5a031-eb8e-4d8b-ac32-50f49e57362a,973f53fd-13a4-40f7-9ac7-9ee5af63b554,12/17/2024,Checking,No,Lake Jennifer,46d08699-4558-42e3-a480-d5a105dd32c6,5,225,1,Phone
97961416-2fdf-4608-84a8-106c75040698,f30b1d5f-72cf-4f2b-bb59-c8010466fee9,6/11/2023,Credit,Yes,Samanthamouth,c403e406-cf99-4ecb-8313-818443aa2ac3,5,355,4,In-Person
0a7b9b7c-3e0f-4b7e-9e65-a01d3242fc48,3f714623-24f7-413a-b3ab-a1ad3f5cb91e,10/23/2022,Checking,No,South David,441357ef-609d-4bad-ab0b-b620a75a5e23,2,171,9,Phone
cfc320ef-3458-47a6-bd8a-c4fdf66ac664,15a8f722-f71b-446a-b3ef-258a2f80e803,3/15/2025,Credit,No,New Alexander,307d58cd-ef77-4e38-896a-d961d3708564,3,305,8,Online
5c4e2869-b2ee-4797-bd04-c815945ad3ea,0bb0f8e8-5a2c-4495-8a5e-f1a918ab388f,5/7/2021,Checking,Yes,Deanbury,a2814b7e-8e32-488f-a7a9-f6ed5d87507b,4,352,5,Online
b6fb469a-9579-4699-85eb-ad6bc4f72f9d,92b54ee6-8de2-4780-b5e8-0e9fde02f6fe,2/21/2023,Savings,No,Gutierrezchester,9cfa48d2-f773-454f-b6a2-cca64817fb50,2,365,2,Online
dff1427a-0cab-4f7d-9b53-b14a5cb3a624,4830a0e5-74ad-49c0-b5c8-9c70e265db50,4/25/2021,Credit,Yes,Lunabury,b00565ce-897e-4fba-aa90-397462e51aa3,5,348,5,In-Person
e7464da2-de87-4b31-abd7-6f0446461953,7b50b030-96c2-4600-80ea-1767f2fd274d,1/2/2023,Checking,No,Bradleytown,0be03403-018e-4bdc-bd99-0699d4d97a4a,5,233,10,In-Person
e444fa81-e442-4d87-be62-c8d97832c369,a201ec28-0672-43db-9d31-6c45578b592f,2/6/2025,Checking,No,South Lucasstad,dbe44927-515e-400c-a399-36155ab02029,4,143,3,Online
c9740452-2135-4f23-ab71-398dcdbdd970,6be5f74c-b458-4761-8308-84bab1fe9bc3,3/24/2024,Checking,Yes,Lake James,7f578611-3cc5-46c8-89cc-b27574400a2f,4,145,8,Online
814dc13e-ce13-4c57-bbb6-1953649ede48,17f318da-7fbb-46b0-bbdc-b256b91f9f29,9/13/2024,Credit,Yes,South Emily,179c0001-8eb1-4121-be28-1ff743da5157,3,27,10,Phone
460e9860-b70d-4586-a10c-d5a366606a2d,f85c8f2c-20dd-42e3-a205-c6fb4ac3e53b,4/17/2021,Checking,No,North Gina,2069118e-5a22-4969-99da-9a6f52af8007,5,274,3,Online
84714fc5-b85b-4fc2-acd8-e06b48261833,30d6a86c-345c-485a-91a2-e39ec0f175c0,6/15/2022,Credit,No,South Michaelside,d49bcbaa-aad6-463e-8c6c-edd073628470,4,64,2,Online
f34632f2-7dbe-45e4-a916-bc0c249e098a,25e52461-bd28-4f9f-859e-00acecbc2d6f,11/1/2020,Checking,No,Vasquezfort,f053cd58-80d1-47b6-a0d2-77f5072d5474,4,33,2,Online
82e57189-2742-419b-abe9-514f61dfc65a,f5c280df-2184-416c-99d5-de4873661604,11/14/2022,Credit,Yes,South Gregory,3ce9b214-89a5-4189-9bef-cec61082187b,3,187,8,Phone
ec2f9af2-38c8-4c3d-986f-610ac7b72f49,c21dc6b4-e680-44d0-8276-29b3b8f6b4f9,12/18/2020,Credit,No,Jacksonbury,b1b691a1-04c2-4907-9e81-5856cb1176b2,4,27,5,Phone
a0a2be4b-bac6-4f42-bd88-34a94e6863c8,65a23a0c-c963-47cd-87a0-b6494df0bd83,4/18/2025,Savings,No,Jonesfurt,9455d012-bb00-40a5-8cec-8dda30d30bf1,1,80,5,Phone
fa8806a9-2b85-40eb-8e05-3c9764472e3a,def85ab7-fb1d-4c2a-b5c3-7b8b22bac8c6,4/13/2024,Savings,Yes,Amandaport,56fad670-4110-406b-93cf-918c2ad65b72,4,285,7,Phone
b82f9f9b-dbdd-4671-9d93-b2c6255cd13a,b74b3be0-c949-4d25-b46b-4bd4897cf9d7,12/27/2024,Savings,No,Garyton,ce075a02-7151-43f9-9107-59cb5904e50f,4,37,7,Phone
3294894c-cbe0-4090-89ce-f12e4867c6fc,a31999ff-fc1b-463e-a2e4-71012b986eec,7/27/2022,Savings,Yes,East Victoriaside,0187b1d9-73c1-4db8-aa78-3e9393154b67,4,144,4,Online
38680344-5722-4361-bc62-9fc528d4295d,bc6b3e95-57f1-49f9-8d78-43c588357c32,7/7/2024,Credit,No,New Jeffreyville,8f1c6ab1-502f-411b-80c8-3280a60eb68d,4,326,6,Online
4da049f3-a227-429b-a961-79583479e500,ab687811-9068-445c-9b75-c77d2437916e,5/27/2020,Savings,Yes,East Michelleview,2f52fb54-47d0-46b6-bc6e-8dd0d75fd776,3,235,5,In-Person
c0bb7eeb-6f05-4998-ae0b-ab31bbf3d20d,0ca0d7b4-96d7-4a0b-b1cf-9b6eae6252ef,1/9/2025,Checking,No,Lake Sabrina,9355e8c9-23da-4bef-939a-970919138802,5,21,4,Online
4155b8c5-7eb0-4b45-8fc5-cc6c2f22e6a3,ef7b26a8-21ad-40b5-9d03-c1a9246b9c59,2/15/2020,Credit,Yes,South Calvinbury,90cc0486-a4a1-41fa-aff5-780755b6ff2e,5,0,8,In-Person
6a9e6b34-993e-4e99-ad47-5820b4580b0b,b5b0e1ed-4374-4acc-9895-cd68a17e13d2,6/9/2022,Checking,No,Carrollhaven,9a6613b1-8f65-44ff-85f8-f608ebf12acd,3,212,3,In-Person
ff2312f3-dad0-46ec-96ed-bb4b3f10037f,4d8e989a-c7cc-425e-8601-f16a6e888fef,5/24/2023,Checking,Yes,Jonesborough,bbaf912f-b3e4-43a2-b256-bbcdcbd2ed88,3,300,1,Phone
dcedbbda-c8a3-4994-9d1e-eef1049e461d,dd7729ea-40ba-4c83-b815-0f87b7fccaeb,6/11/2022,Credit,Yes,East Joy,a3a76ff9-ab7b-4acc-a2bf-806ccb60440a,1,339,7,Online
1ba4c7a1-0ad1-42bd-bd5e-1e8a0a006878,08791054-2f78-4015-868d-ea0e594abd2b,2/8/2025,Checking,Yes,Port Kellyville,f6d61331-f552-4b8c-bfff-b13fc2a50d28,4,105,4,Online
3cc44d30-f6be-432c-ad12-da943a687ba5,dc6f87f2-fbad-4776-9ca6-721ad6c248a4,3/10/2022,Checking,Yes,West Cherylberg,e6937bc4-fcdf-4f97-b0af-e66bd08578bc,2,62,8,Phone
b3014713-237f-4281-83f3-8984fc2e0ff2,cc8bcbcd-9744-4d5d-b3f2-ef3658cc3455,4/16/2025,Checking,No,Lake Hunter,a1408d67-7cc9-44d4-873b-6c6abe67ec9b,3,264,5,In-Person
1c40375c-85b1-4589-9659-4fcc34900b7a,2192d27d-60cc-4866-ab19-6db821951b25,8/26/2020,Credit,Yes,Ashleyborough,d366fadc-987b-40bc-acb9-b1dd88f8602e,4,363,4,Online
377e30e5-c7ab-40a2-8e65-babc2d7e2a49,55d2d68c-3812-4679-8afe-54681603dda1,2/11/2025,Credit,Yes,Morganside,62fad0a4-94b6-4024-aefb-78155244a798,5,58,9,Phone
6ccdc371-f149-40b4-8f0c-6412600e1c35,9c4544fe-0e20-42b8-8499-0be7aa12ca71,4/21/2021,Checking,No,Port Amyborough,abc2cf42-7b27-4182-a27f-02768007d2d2,5,85,5,Phone
0e5b9ebf-62f1-467e-b4b2-7576529db421,c6427cd5-f752-4f85-82ce-e31efb8a8e34,6/1/2020,Savings,Yes,Christinaborough,32c3de30-9768-4a26-8b9b-ea4c39d0f4e9,5,77,10,Online
18a0f3ed-2259-45d1-bccf-849f7a366a51,29bdd783-5b21-4ae7-a1e1-e8e867684ad3,8/30/2022,Credit,Yes,South Melissaport,1a6b69ac-091d-41b3-9245-27bd6e584e20,1,66,10,In-Person
62ecddb7-10a0-428a-94bb-6748cf0e2124,591a157f-d2f5-4968-9b28-f316790c459d,7/15/2022,Credit,No,Bakerton,d27eedf9-d96c-4d69-8a4f-925f8c916464,5,262,0,Online
